,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,encoding_pair,encoding_type,gender,identity,meta,original_index,original_tiltLR,original_tiltUD,race,response,retrieval_condition,tiltLR,tiltUD,tilt_change,tilt_difference,original_tilt,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender_other,latinx,session_id,study_id,subject_id,meta_new,meta_old,new_gender,new_identity,new_index,new_race,new_tiltLR,new_tiltUD,old_encoding_pair,old_encoding_type,old_gender,old_identity,old_index,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,stimuli
9486,62670caf06b19921fe99d5aa,Chrome,3.0,main_task,1.0,3.0,chris,"4/25/2022, 2:03:44 PM",9xtm8uz644sfw0vkoelm,0.0-44.0,pilot_prolific_afc,40,man,143,2.0,white,00C,U,1708.0,"['../stimuli/version1_gray_lm/id012_50L_D.png', '../stimuli/version1_gray_lm/id012_50R_C.png', '../stimuli/version1_gray_lm/id143_00C_U.png']",563063.0,0.0,51.0,21.0,encoding,man,012,"[0, 1]",white,"['50L', '50R']","['D', 'C']",,"{'muct_id': '90', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '12', 'lighting': 'q', 'race_guess': 'i', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9487,62670cb106b19921fe99d5ab,Chrome,1.0,main_task,1.0,1.0,chris,"4/25/2022, 2:03:45 PM",3xzf9021tsqq8ebhzyjo,0.0-24.0,pilot_prolific_afc,37,man,113,0.0,black,00C,D,3308.0,"['../stimuli/version1_gray_lm/id113_00C_D.png', '../stimuli/version1_gray_lm/id056_50R_U.png', '../stimuli/version1_gray_lm/id056_25L_C.png']",127925.0,0.0,29.0,11.0,encoding,man,056,"[1, 2]",black,"['50R', '25L']","['U', 'C']",,"{'muct_id': '407', 'lighting': 'x', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '82', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670c296339a2265f9eeaf8,6266e20a583caa8581feb914,609ee7a707f13c414e5e87ec,,,,,,,,,,,,,,,,,,,,
9488,62670cb406b19921fe99d5ac,Chrome,3.0,main_task,1.0,3.0,chris,"4/25/2022, 2:03:48 PM",9xtm8uz644sfw0vkoelm,0.0-46.0,pilot_prolific_afc,40,man,122,2.0,black,00C,C,4086.0,"['../stimuli/version1_gray_lm/id021_50L_U.png', '../stimuli/version1_gray_lm/id021_25R_D.png', '../stimuli/version1_gray_lm/id122_00C_C.png']",567398.0,0.0,53.0,22.0,encoding,man,021,"[0, 1]",black,"['50L', '25R']","['U', 'D']",,"{'muct_id': '425', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '25', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9489,62670cb506b19921fe99d5ad,Chrome,2.0,main_task,1.0,2.0,chris,"4/25/2022, 2:03:49 PM",3xzf9021tsqq8ebhzyjo,0.0-26.0,pilot_prolific_afc,39,woman,114,1.0,white,50L,D,2386.0,"['../stimuli/version1_gray_lm/id153_50R_U.png', '../stimuli/version1_gray_lm/id114_50L_D.png', '../stimuli/version1_gray_lm/id153_00C_C.png']",131420.0,0.0,31.0,12.0,encoding,woman,153,"[0, 2]",white,"['50R', '00C']","['U', 'C']",,"{'muct_id': '410', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'makeup mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '437', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670c296339a2265f9eeaf8,6266e20a583caa8581feb914,609ee7a707f13c414e5e87ec,,,,,,,,,,,,,,,,,,,,
9490,62670cb606b19921fe99d5ae,Chrome,3.0,main_task,1.0,3.0,chris,"4/25/2022, 2:03:50 PM",9xtm8uz644sfw0vkoelm,0.0-48.0,pilot_prolific_afc,40,man,124,2.0,black,50R,D,1130.0,"['../stimuli/version1_gray_lm/id030_00C_C.png', '../stimuli/version1_gray_lm/id030_25L_U.png', '../stimuli/version1_gray_lm/id124_50R_D.png']",569382.0,0.0,55.0,23.0,encoding,man,030,"[0, 1]",black,"['00C', '25L']","['C', 'U']",,"{'muct_id': '431', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'u', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '41', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9491,62670cb806b19921fe99d5af,Chrome,2.0,main_task,1.0,2.0,chris,"4/25/2022, 2:03:52 PM",3xzf9021tsqq8ebhzyjo,0.0-28.0,pilot_prolific_afc,39,man,116,1.0,white,50R,D,1971.0,"['../stimuli/version1_gray_lm/id047_00C_U.png', '../stimuli/version1_gray_lm/id116_50R_D.png', '../stimuli/version1_gray_lm/id047_25L_C.png']",134585.0,0.0,33.0,13.0,encoding,man,047,"[0, 2]",white,"['00C', '25L']","['U', 'C']",,"{'muct_id': '414', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '64', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670c296339a2265f9eeaf8,6266e20a583caa8581feb914,609ee7a707f13c414e5e87ec,,,,,,,,,,,,,,,,,,,,
9492,62670cb906b19921fe99d5b0,Chrome,2.0,main_task,1.0,2.0,chris,"4/25/2022, 2:03:53 PM",9xtm8uz644sfw0vkoelm,0.0-50.0,pilot_prolific_afc,39,woman,141,1.0,white,25R,C,3113.0,"['../stimuli/version1_gray_lm/id031_25L_D.png', '../stimuli/version1_gray_lm/id141_25R_C.png', '../stimuli/version1_gray_lm/id031_00C_U.png']",572894.0,0.0,57.0,24.0,encoding,woman,031,"[0, 2]",white,"['25L', '00C']","['D', 'U']",,"{'muct_id': '77', 'lighting': 's', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '42', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9493,62670cba06b19921fe99d5b1,Chrome,2.0,main_task,1.0,2.0,chris,"4/25/2022, 2:03:54 PM",3xzf9021tsqq8ebhzyjo,0.0-30.0,pilot_prolific_afc,39,man,115,1.0,white,50R,U,1646.0,"['../stimuli/version1_gray_lm/id039_00C_C.png', '../stimuli/version1_gray_lm/id115_50R_U.png', '../stimuli/version1_gray_lm/id039_25L_D.png']",137299.0,0.0,35.0,14.0,encoding,man,039,"[0, 2]",white,"['00C', '25L']","['C', 'D']",,"{'muct_id': '412', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '52', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670c296339a2265f9eeaf8,6266e20a583caa8581feb914,609ee7a707f13c414e5e87ec,,,,,,,,,,,,,,,,,,,,
9494,62670cbc06b19921fe99d5b2,Chrome,1.0,main_task,0.0,3.0,chris,"4/25/2022, 2:03:56 PM",9xtm8uz644sfw0vkoelm,0.0-52.0,pilot_prolific_afc,37,woman,127,2.0,black,50R,C,2749.0,"['../stimuli/version1_gray_lm/id019_50L_D.png', '../stimuli/version1_gray_lm/id019_00C_U.png', '../stimuli/version1_gray_lm/id127_50R_C.png']",575911.0,0.0,59.0,25.0,encoding,woman,019,"[0, 1]",black,"['50L', '00C']","['D', 'U']",,"{'muct_id': '435', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'bandana', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '23', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'u', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9495,62670cbe06b19921fe99d5b3,Chrome,1.0,main_task,1.0,1.0,chris,"4/25/2022, 2:03:58 PM",9xtm8uz644sfw0vkoelm,0.0-54.0,pilot_prolific_afc,37,man,145,0.0,white,50R,U,1292.0,"['../stimuli/version1_gray_lm/id145_50R_U.png', '../stimuli/version1_gray_lm/id032_00C_C.png', '../stimuli/version1_gray_lm/id032_50L_D.png']",577495.0,0.0,61.0,26.0,encoding,man,032,"[1, 2]",white,"['00C', '50L']","['C', 'D']",,"{'muct_id': '230', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '43', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9496,62670cbe06b19921fe99d5b4,Chrome,1.0,main_task,1.0,1.0,chris,"4/25/2022, 2:03:58 PM",3xzf9021tsqq8ebhzyjo,0.0-32.0,pilot_prolific_afc,37,man,118,0.0,black,00C,D,2296.0,"['../stimuli/version1_gray_lm/id118_00C_D.png', '../stimuli/version1_gray_lm/id058_25R_U.png', '../stimuli/version1_gray_lm/id058_50L_C.png']",140625.0,0.0,37.0,15.0,encoding,man,058,"[1, 2]",black,"['25R', '50L']","['U', 'C']",,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '84', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670c296339a2265f9eeaf8,6266e20a583caa8581feb914,609ee7a707f13c414e5e87ec,,,,,,,,,,,,,,,,,,,,
9497,62670cc106b19921fe99d5b5,Chrome,3.0,main_task,1.0,3.0,chris,"4/25/2022, 2:04:01 PM",3xzf9021tsqq8ebhzyjo,0.0-34.0,pilot_prolific_afc,40,man,119,2.0,black,00C,U,1754.0,"['../stimuli/version1_gray_lm/id097_25R_D.png', '../stimuli/version1_gray_lm/id097_25L_C.png', '../stimuli/version1_gray_lm/id119_00C_U.png']",143404.0,0.0,39.0,16.0,encoding,man,097,"[0, 1]",black,"['25R', '25L']","['D', 'C']",,"{'muct_id': '420', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '269', 'lighting': 'u', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670c296339a2265f9eeaf8,6266e20a583caa8581feb914,609ee7a707f13c414e5e87ec,,,,,,,,,,,,,,,,,,,,
9498,62670cc206b19921fe99d5b6,Chrome,3.0,main_task,0.0,1.0,chris,"4/25/2022, 2:04:02 PM",9xtm8uz644sfw0vkoelm,0.0-56.0,pilot_prolific_afc,40,woman,126,0.0,black,50R,D,4124.0,"['../stimuli/version1_gray_lm/id126_50R_D.png', '../stimuli/version1_gray_lm/id077_25L_U.png', '../stimuli/version1_gray_lm/id077_00C_C.png']",581911.0,0.0,63.0,27.0,encoding,woman,077,"[1, 2]",black,"['25L', '00C']","['U', 'C']",,"{'muct_id': '434', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '235', 'lighting': 'u', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9499,62670cc406b19921fe99d5b7,Chrome,1.0,main_task,1.0,1.0,chris,"4/25/2022, 2:04:04 PM",3xzf9021tsqq8ebhzyjo,0.0-36.0,pilot_prolific_afc,37,woman,123,0.0,white,25R,C,2624.0,"['../stimuli/version1_gray_lm/id123_25R_C.png', '../stimuli/version1_gray_lm/id054_00C_D.png', '../stimuli/version1_gray_lm/id054_25L_U.png']",146891.0,0.0,41.0,17.0,encoding,woman,054,"[1, 2]",white,"['00C', '25L']","['D', 'U']",,"{'muct_id': '76', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '80', 'lighting': 's', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670c296339a2265f9eeaf8,6266e20a583caa8581feb914,609ee7a707f13c414e5e87ec,,,,,,,,,,,,,,,,,,,,
9500,62670cc506b19921fe99d5b8,Chrome,2.0,main_task,1.0,2.0,chris,"4/25/2022, 2:04:05 PM",9xtm8uz644sfw0vkoelm,0.0-58.0,pilot_prolific_afc,39,man,146,1.0,white,00C,C,2112.0,"['../stimuli/version1_gray_lm/id156_50L_D.png', '../stimuli/version1_gray_lm/id146_00C_C.png', '../stimuli/version1_gray_lm/id156_50R_U.png']",584286.0,0.0,65.0,28.0,encoding,man,156,"[0, 2]",white,"['50L', '50R']","['D', 'U']",,"{'muct_id': '254', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '258', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9501,62670cc606b19921fe99d5b9,Chrome,3.0,main_task,1.0,3.0,chris,"4/25/2022, 2:04:06 PM",9xtm8uz644sfw0vkoelm,0.0-60.0,pilot_prolific_afc,40,man,128,2.0,black,50L,U,1132.0,"['../stimuli/version1_gray_lm/id091_00C_C.png', '../stimuli/version1_gray_lm/id091_25R_D.png', '../stimuli/version1_gray_lm/id128_50L_U.png']",585749.0,0.0,67.0,29.0,encoding,man,091,"[0, 1]",black,"['00C', '25R']","['C', 'D']",,"{'muct_id': '436', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '260', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9502,62670cc806b19921fe99d5ba,Chrome,3.0,main_task,1.0,3.0,chris,"4/25/2022, 2:04:08 PM",3xzf9021tsqq8ebhzyjo,0.0-38.0,pilot_prolific_afc,40,woman,120,2.0,black,50R,D,3183.0,"['../stimuli/version1_gray_lm/id059_25L_C.png', '../stimuli/version1_gray_lm/id059_00C_U.png', '../stimuli/version1_gray_lm/id120_50R_D.png']",150938.0,0.0,43.0,18.0,encoding,woman,059,"[0, 1]",black,"['25L', '00C']","['C', 'U']",,"{'muct_id': '421', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '86', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670c296339a2265f9eeaf8,6266e20a583caa8581feb914,609ee7a707f13c414e5e87ec,,,,,,,,,,,,,,,,,,,,
9503,62670cc906b19921fe99d5bb,Chrome,1.0,main_task,1.0,1.0,chris,"4/25/2022, 2:04:09 PM",9xtm8uz644sfw0vkoelm,0.0-62.0,pilot_prolific_afc,37,man,149,0.0,white,25L,D,2524.0,"['../stimuli/version1_gray_lm/id149_25L_D.png', '../stimuli/version1_gray_lm/id002_00C_C.png', '../stimuli/version1_gray_lm/id002_50R_U.png']",588743.0,0.0,69.0,30.0,encoding,man,002,"[1, 2]",white,"['00C', '50R']","['C', 'U']",,"{'muct_id': '416', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '2', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': 'eyes', 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
9504,62670cca06b19921fe99d5bc,Chrome,3.0,main_task,1.0,3.0,chris,"4/25/2022, 2:04:11 PM",9xtm8uz644sfw0vkoelm,0.0-64.0,pilot_prolific_afc,40,man,132,2.0,black,25R,U,1037.0,"['../stimuli/version1_gray_lm/id040_00C_D.png', '../stimuli/version1_gray_lm/id040_50L_C.png', '../stimuli/version1_gray_lm/id132_25R_U.png']",590070.0,0.0,71.0,31.0,encoding,man,040,"[0, 1]",black,"['00C', '50L']","['D', 'C']",,"{'muct_id': '450', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '55', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62670a728b37586090fc6acc,6266e20a583caa8581feb914,61077651f3cf03585e9f04e8,,,,,,,,,,,,,,,,,,,,
