,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_mb,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_mb,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,meta_new,meta_old,new_gender,new_identity,new_index,new_mb,new_race,new_tiltLR,new_tiltUD,old_encoding_pair,old_encoding_type,old_gender,old_identity,old_index,old_mb,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,response,stimuli,tilt_change,tilt_difference,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender,gender_other,latinx,race,session_id,study_id,subject_id,slider_start
1726,627f09c5998b4e5964e7dec6,Chrome,2.0,main_task_2,1.0,2.0,chris,"5/13/2022, 6:45:43 PM",umt41e1dasves5mbfev4,0.0-122.0,pilot_sona_afc2,39,,,1550.0,,,,,1033,"['../stimuli/objectome/1474.jpeg', '../stimuli/objectome/1550.jpeg', '../stimuli/objectome/1476.jpeg']",337639.0,0.0,130.0,20.0,filler,,,,,,,,,,,,,,chairs,_031,chairs,_031,within,"{'1': None, '2': None, '3': None}",chairs,"[1474, 1476]",_014,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,627f09c8998b4e5964e7dec7,Chrome,,main_task_2,,,chris,"5/13/2022, 6:45:46 PM",umt41e1dasves5mbfev4,0.0-124.0,pilot_sona_afc2,,,,,,,,,2555.4000000953674,"<p style='font-size: 150%'><b>You have finished Part 2!</b></p><p>Nice job! On this section, you averaged <b>95% accuracy</b>.</p><p>Click 'Next' to continue to Part 3.</p>",340614.0,,132.0,,bonus_update,,,,,,,,,,,0,filler,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,627f0a11998b4e5964e7dec8,Chrome,,main_task_2,1.0,1.0,chris,"5/13/2022, 6:46:59 PM",umt41e1dasves5mbfev4,0.0-126.0-0.0,pilot_sona_afc2,,,,,,,,,,<p><img src='../stimuli/version1_gray_lm/id114_25L_D.png' ></img><img src='../stimuli/version1_gray_lm/id107_50L_D.png' ></img></p>,413568.0,,134.0,1.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '297', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '410', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'makeup mouth', 'race_common': 'white', 'gender_common': 'woman'}",man,107,1.0,0.8009288907051086,black,50L,D,123,oddity,woman,114,0.0,0.8753671050071716,7.0,25R,D,white,25L,D,,"['../stimuli/version1_gray_lm/id114_25L_D.png', '../stimuli/version1_gray_lm/id107_50L_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,50.0
1729,627f0a1d998b4e5964e7dec9,Chrome,,main_task_2,0.0,2.0,chris,"5/13/2022, 6:47:11 PM",umt41e1dasves5mbfev4,0.0-127.0-0.0,pilot_sona_afc2,,,,,,,,,,<p><img src='../stimuli/version1_gray_lm/id118_25L_D.png' ></img><img src='../stimuli/version1_gray_lm/id141_00C_D.png' ></img></p>,426116.0,,136.0,2.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '77', 'lighting': 's', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",man,118,0.0,0.8424684405326843,black,25L,D,007,oddity,woman,141,1.0,0.8642695546150208,8.0,00C,D,white,00C,D,,"['../stimuli/version1_gray_lm/id118_25L_D.png', '../stimuli/version1_gray_lm/id141_00C_D.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1730,627f0a25998b4e5964e7deca,Chrome,,main_task_2,0.0,2.0,chris,"5/13/2022, 6:47:19 PM",umt41e1dasves5mbfev4,0.0-127.1-0.1,pilot_sona_afc2,,,,,,,,,6296.300000190735,<p><img src='../stimuli/version1_gray_lm/id118_25L_D.png' ></img><img src='../stimuli/version1_gray_lm/id141_00C_D.png' ></img></p>,433987.0,,138.0,3.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '77', 'lighting': 's', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",man,118,0.0,0.8424684405326843,black,25L,D,007,oddity,woman,141,1.0,0.8642695546150208,8.0,00C,D,white,00C,D,0,"['../stimuli/version1_gray_lm/id118_25L_D.png', '../stimuli/version1_gray_lm/id141_00C_D.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1731,627f0a2f998b4e5964e7decb,Chrome,,main_task_2,1.0,2.0,chris,"5/13/2022, 6:47:28 PM",umt41e1dasves5mbfev4,0.0-127.2-0.2,pilot_sona_afc2,,,,,,,,,7703.800000190735,<p><img src='../stimuli/version1_gray_lm/id118_25L_D.png' ></img><img src='../stimuli/version1_gray_lm/id141_00C_D.png' ></img></p>,443385.0,,140.0,4.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '77', 'lighting': 's', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",man,118,0.0,0.8424684405326843,black,25L,D,007,oddity,woman,141,1.0,0.8642695546150208,8.0,00C,D,white,00C,D,53,"['../stimuli/version1_gray_lm/id118_25L_D.png', '../stimuli/version1_gray_lm/id141_00C_D.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1732,627f0a37998b4e5964e7decc,Chrome,,main_task_2,0.0,2.0,chris,"5/13/2022, 6:47:37 PM",umt41e1dasves5mbfev4,0.0-128.0-0.0,pilot_sona_afc2,,,,,,,,,7288.10000038147,<p><img src='../stimuli/version1_gray_lm/id005_25L_C.png' ></img><img src='../stimuli/version1_gray_lm/id051_00C_U.png' ></img></p>,451953.0,,142.0,5.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '5', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hat', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '74', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,005,0.0,0.818903923034668,black,25L,C,042,oddity,woman,051,1.0,0.8664557933807373,26.0,00C,U,white,00C,U,23,"['../stimuli/version1_gray_lm/id005_25L_C.png', '../stimuli/version1_gray_lm/id051_00C_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1733,627f0a3d998b4e5964e7decd,Chrome,,main_task_2,1.0,2.0,chris,"5/13/2022, 6:47:43 PM",umt41e1dasves5mbfev4,0.0-128.1-0.1,pilot_sona_afc2,,,,,,,,,4820.300000190735,<p><img src='../stimuli/version1_gray_lm/id005_25L_C.png' ></img><img src='../stimuli/version1_gray_lm/id051_00C_U.png' ></img></p>,457897.0,,144.0,6.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '5', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hat', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '74', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,005,0.0,0.818903923034668,black,25L,C,042,oddity,woman,051,1.0,0.8664557933807373,26.0,00C,U,white,00C,U,84,"['../stimuli/version1_gray_lm/id005_25L_C.png', '../stimuli/version1_gray_lm/id051_00C_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1734,627f0a4a998b4e5964e7dece,Chrome,,main_task_2,1.0,2.0,chris,"5/13/2022, 6:47:55 PM",umt41e1dasves5mbfev4,0.0-130.0,pilot_sona_afc2,,,,,,,,,6714.5,<p><img src='../stimuli/version1_gray_lm/id120_00C_C.png' ></img><img src='../stimuli/version1_gray_lm/id116_50L_U.png' ></img></p>,470217.0,,147.0,1.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '421', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '414', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",woman,120,0.0,0.8542997241020203,black,00C,C,043,oddity,man,116,1.0,0.7942174673080444,16.0,50L,U,white,50L,U,85,"['../stimuli/version1_gray_lm/id120_00C_C.png', '../stimuli/version1_gray_lm/id116_50L_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1735,627f0a53998b4e5964e7decf,Chrome,,main_task_2,1.0,2.0,chris,"5/13/2022, 6:48:05 PM",umt41e1dasves5mbfev4,0.0-132.0,pilot_sona_afc2,,,,,,,,,8572.799999713898,<p><img src='../stimuli/version1_gray_lm/id034_50R_D.png' ></img><img src='../stimuli/version1_gray_lm/id069_25L_D.png' ></img></p>,479986.0,,149.0,2.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '45', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '218', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",man,034,0.0,0.7582683563232422,white,50R,D,111,oddity,woman,069,1.0,0.8688085675239563,28.0,25R,D,black,25L,D,92,"['../stimuli/version1_gray_lm/id034_50R_D.png', '../stimuli/version1_gray_lm/id069_25L_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,50.0
1736,627f0a5b998b4e5964e7ded0,Chrome,,main_task_2,1.0,2.0,chris,"5/13/2022, 6:48:12 PM",umt41e1dasves5mbfev4,0.0-134.0,pilot_sona_afc2,,,,,,,,,6230.699999809265,<p><img src='../stimuli/version1_gray_lm/id059_50L_C.png' ></img><img src='../stimuli/version1_gray_lm/id012_00C_D.png' ></img></p>,487197.0,,151.0,3.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '86', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '12', 'lighting': 'q', 'race_guess': 'i', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",woman,059,0.0,0.8162734508514404,black,50L,C,149,oddity,man,012,1.0,0.8630152940750122,22.0,50R,D,white,00C,D,86,"['../stimuli/version1_gray_lm/id059_50L_C.png', '../stimuli/version1_gray_lm/id012_00C_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,50.0
1737,627f0a61998b4e5964e7ded1,Chrome,,main_task_2,0.0,2.0,chris,"5/13/2022, 6:48:19 PM",umt41e1dasves5mbfev4,0.0-136.0,pilot_sona_afc2,,,,,,,,,5722.099999904633,<p><img src='../stimuli/version1_gray_lm/id027_25L_C.png' ></img><img src='../stimuli/version1_gray_lm/id151_25L_U.png' ></img></p>,493802.0,,153.0,4.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '37', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '444', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,027,0.0,0.7949371337890625,black,25L,C,003,oddity,woman,151,1.0,0.8238663673400879,10.0,25L,U,white,25L,U,13,"['../stimuli/version1_gray_lm/id027_25L_C.png', '../stimuli/version1_gray_lm/id151_25L_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1738,627f0a67998b4e5964e7ded2,Chrome,,main_task_2,1.0,1.0,chris,"5/13/2022, 6:48:25 PM",umt41e1dasves5mbfev4,0.0-138.0,pilot_sona_afc2,,,,,,,,,5058.699999809265,<p><img src='../stimuli/version1_gray_lm/id004_50R_D.png' ></img><img src='../stimuli/version1_gray_lm/id104_25R_D.png' ></img></p>,499590.0,,155.0,5.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '287', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '4', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,104,1.0,0.8552632331848145,white,25R,D,139,oddity,man,004,0.0,0.8527190089225769,31.0,50R,D,black,50R,D,0,"['../stimuli/version1_gray_lm/id004_50R_D.png', '../stimuli/version1_gray_lm/id104_25R_D.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1739,627f0a6d998b4e5964e7ded3,Chrome,,main_task_2,1.0,2.0,chris,"5/13/2022, 6:48:31 PM",umt41e1dasves5mbfev4,0.0-140.0,pilot_sona_afc2,,,,,,,,,5576.400000095367,<p><img src='../stimuli/version1_gray_lm/id088_25L_U.png' ></img><img src='../stimuli/version1_gray_lm/id020_50R_U.png' ></img></p>,506092.0,,157.0,6.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '252', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '24', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",woman,088,0.0,0.7882879972457886,white,25L,U,077,oddity,woman,020,1.0,0.789868175983429,11.0,50R,U,black,50R,U,100,"['../stimuli/version1_gray_lm/id088_25L_U.png', '../stimuli/version1_gray_lm/id020_50R_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1740,627f0a78998b4e5964e7ded4,Chrome,,main_task_2,1.0,1.0,chris,"5/13/2022, 6:48:41 PM",umt41e1dasves5mbfev4,0.0-142.0,pilot_sona_afc2,,,,,,,,,9339.199999809265,<p><img src='../stimuli/version1_gray_lm/id031_50R_U.png' ></img><img src='../stimuli/version1_gray_lm/id137_25L_C.png' ></img></p>,516253.0,,159.0,7.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '617', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '42', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}",man,137,1.0,0.8343756198883057,black,25L,C,101,oddity,woman,031,0.0,0.8353022336959839,3.0,00C,U,white,50R,U,43,"['../stimuli/version1_gray_lm/id031_50R_U.png', '../stimuli/version1_gray_lm/id137_25L_C.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,50.0
1741,627f0a7e998b4e5964e7ded5,Chrome,,main_task_2,0.0,1.0,chris,"5/13/2022, 6:48:48 PM",umt41e1dasves5mbfev4,0.0-144.0,pilot_sona_afc2,,,,,,,,,5485.5,<p><img src='../stimuli/version1_gray_lm/id072_50R_C.png' ></img><img src='../stimuli/version1_gray_lm/id148_00C_D.png' ></img></p>,522600.0,,161.0,8.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '415', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '224', 'lighting': 't', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'smile', 'race_common': 'black', 'gender_common': 'man'}",woman,148,1.0,0.8783349394798279,white,00C,D,124,oddity,man,072,0.0,0.8189965486526489,37.0,00C,C,black,50R,C,88,"['../stimuli/version1_gray_lm/id072_50R_C.png', '../stimuli/version1_gray_lm/id148_00C_D.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,50.0
1742,627f0a85998b4e5964e7ded6,Chrome,,main_task_2,1.0,2.0,chris,"5/13/2022, 6:48:55 PM",umt41e1dasves5mbfev4,0.0-146.0,pilot_sona_afc2,,,,,,,,,5826.599999904633,<p><img src='../stimuli/version1_gray_lm/id146_50L_D.png' ></img><img src='../stimuli/version1_gray_lm/id136_50L_C.png' ></img></p>,529432.0,,163.0,9.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '254', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '616', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",man,146,0.0,0.7793898582458496,white,50L,D,022,oddity,woman,136,1.0,0.8061418533325195,17.0,00C,C,black,50L,C,57,"['../stimuli/version1_gray_lm/id146_50L_D.png', '../stimuli/version1_gray_lm/id136_50L_C.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,50.0
1743,627f0a8e998b4e5964e7ded7,Chrome,,main_task_2,1.0,2.0,chris,"5/13/2022, 6:49:03 PM",umt41e1dasves5mbfev4,0.0-148.0,pilot_sona_afc2,,,,,,,,,8045,<p><img src='../stimuli/version1_gray_lm/id122_50L_D.png' ></img><img src='../stimuli/version1_gray_lm/id094_50L_U.png' ></img></p>,538366.0,,165.0,10.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '425', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '264', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",man,122,0.0,0.8194730281829834,black,50L,D,145,oddity,man,094,1.0,0.824652373790741,24.0,50L,U,white,50L,U,63,"['../stimuli/version1_gray_lm/id122_50L_D.png', '../stimuli/version1_gray_lm/id094_50L_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1744,627f0a96998b4e5964e7ded8,Chrome,,main_task_2,1.0,1.0,chris,"5/13/2022, 6:49:11 PM",umt41e1dasves5mbfev4,0.0-150.0,pilot_sona_afc2,,,,,,,,,7097.300000190735,<p><img src='../stimuli/version1_gray_lm/id057_25L_D.png' ></img><img src='../stimuli/version1_gray_lm/id044_50L_D.png' ></img></p>,546337.0,,167.0,11.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '60', 'lighting': 's', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '83', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,044,1.0,0.8317283391952515,white,50L,D,132,oddity,man,057,0.0,0.8089656233787537,2.0,25L,D,black,25L,D,42,"['../stimuli/version1_gray_lm/id057_25L_D.png', '../stimuli/version1_gray_lm/id044_50L_D.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
1745,627f0a9c998b4e5964e7ded9,Chrome,,main_task_2,1.0,1.0,chris,"5/13/2022, 6:49:18 PM",umt41e1dasves5mbfev4,0.0-152.0,pilot_sona_afc2,,,,,,,,,5875.099999904633,<p><img src='../stimuli/version1_gray_lm/id156_25L_C.png' ></img><img src='../stimuli/version1_gray_lm/id081_50R_U.png' ></img></p>,553099.0,,169.0,12.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '241', 'lighting': 't', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '258', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",man,081,1.0,0.8574435114860535,black,50R,U,041,oddity,man,156,0.0,0.8211871385574341,32.0,25R,C,white,25L,C,0,"['../stimuli/version1_gray_lm/id156_25L_C.png', '../stimuli/version1_gray_lm/id081_50R_U.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,50.0
